Departamento,Indicador,Año,Dato Numérico
Meta,Porcentaje de niños y niñas de preescolar que reciben requerimiento nutricional a través del PAE,2022.0,74.48
Meta,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2015.0,91.35
Meta,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2016.0,93.3
Meta,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2017.0,44.49
Meta,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2018.0,77.4
Meta,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2019.0,90.19
Meta,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2020.0,91.94
Meta,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2021.0,86.75
Meta,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2022.0,78.76
Meta,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2018.0,49.41
Meta,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2019.0,47.69
Meta,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2020.0,45.06
Meta,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2021.0,46.96
Meta,Porcentaje de niños y niñas en servicios de educación inicial en el marco de la atención integral que cuentan con seis o más atenciones,2022.0,94.11
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2010.0,48.36
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2011.0,43.47
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2012.0,44.56
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2013.0,45.35
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2014.0,47.6
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2015.0,47.81
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2016.0,48.72
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2017.0,50.57
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2018.0,50.38
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2019.0,49.62
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2020.0,49.68
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2021.0,49.7
Meta,Puntaje promedio Pruebas Saber 11 - Lectura crítica,2022.0,50.26
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2010.0,48.39
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2011.0,43.42
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2012.0,43.94
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2013.0,42.95
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2014.0,48.4
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2015.0,48.19
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2016.0,46.98
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2017.0,47.41
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2018.0,48.39
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2019.0,48.52
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2020.0,49.0
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2021.0,47.44
Meta,Puntaje promedio Pruebas Saber 11 - Matemáticas,2022.0,48.47
Meta,Tasa de Analfabetismo (Censo),2018.0,6.68
Meta,Tasa de Analfabetismo Rural (Censo),2018.0,8.19
Meta,Tasa de Analfabetismo Urbana (Censo),2018.0,5.22
Meta,Tasa de analfabetismo de personas de 15 y más años,2014.0,5.57
Meta,Tasa de analfabetismo de personas de 15 y más años,2015.0,5.21
Meta,Tasa de analfabetismo de personas de 15 y más años,2016.0,5.46
Meta,Tasa de analfabetismo de personas de 15 y más años,2017.0,4.2
Meta,Tasa de analfabetismo de personas de 15 y más años,2018.0,4.07
Meta,Tasa de analfabetismo de personas de 15 y más años,2019.0,4.5
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2003.0,11.47
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2004.0,9.41
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2005.0,9.18
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2006.0,7.9
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2007.0,4.8
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2008.0,7.28
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2009.0,4.41
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2010.0,6.8
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2011.0,8.91
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2012.0,6.85
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2013.0,5.21
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2014.0,3.52
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2015.0,4.49
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2016.0,6.07
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2017.0,4.71
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2018.0,5.02
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2019.0,4.65
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2020.0,3.41
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2021.0,4.85
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2022.0,5.4
Meta,Tasa de deserción intra-anual del sector oficial en educación básica y media (Desde transición hasta once),2023.0,5.27
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2003.0,3.72
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2004.0,4.04
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2005.0,2.24
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2006.0,3.03
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2007.0,2.26
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2008.0,2.03
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2009.0,2.44
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2010.0,2.77
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2011.0,0.53
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2012.0,0.87
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2013.0,0.61
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2014.0,1.62
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2015.0,1.32
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2016.0,0.88
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2017.0,0.84
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2018.0,0.78
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2019.0,0.87
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2020.0,3.82
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2021.0,6.24
Meta,Tasa de repitencia del sector oficial en educación básica y media (Desde transición hasta once),2022.0,8.23
Meta,Tasa de tránsito inmediato a la educación superior,2014.0,29.67
Meta,Tasa de tránsito inmediato a la educación superior,2015.0,33.34
Meta,Tasa de tránsito inmediato a la educación superior,2016.0,31.06
Meta,Tasa de tránsito inmediato a la educación superior,2017.0,33.01
Meta,Tasa de tránsito inmediato a la educación superior,2018.0,28.95
Meta,Tasa de tránsito inmediato a la educación superior,2019.0,32.92
Meta,Tasa de tránsito inmediato a la educación superior,2020.0,27.37
Meta,Tasa de tránsito inmediato a la educación superior,2021.0,30.81
Meta,Tasa de tránsito inmediato a la educación superior,2022.0,28.9
Meta,Tasa de tránsito inmediato a la educación superior,2023.0,33.5
Nariño,Años de educación personas de 15 y más años,2014.0,7.05
Nariño,Años de educación personas de 15 y más años,2015.0,7.17
Nariño,Años de educación personas de 15 y más años,2016.0,7.35
Nariño,Años de educación personas de 15 y más años,2017.0,7.32
Nariño,Años de educación personas de 15 y más años,2018.0,7.56
Nariño,Años de educación personas de 15 y más años,2019.0,7.6
Nariño,Cobertura bruta en educación - Total,2005.0,86.23
Nariño,Cobertura bruta en educación - Total,2006.0,88.12
Nariño,Cobertura bruta en educación - Total,2007.0,96.69
Nariño,Cobertura bruta en educación - Total,2008.0,95.02
Nariño,Cobertura bruta en educación - Total,2009.0,95.84
Nariño,Cobertura bruta en educación - Total,2010.0,98.42
Nariño,Cobertura bruta en educación - Total,2011.0,89.42
Nariño,Cobertura bruta en educación - Total,2012.0,88.34
Nariño,Cobertura bruta en educación - Total,2013.0,92.77
Nariño,Cobertura bruta en educación - Total,2014.0,86.71
Nariño,Cobertura bruta en educación - Total,2015.0,86.18
Nariño,Cobertura bruta en educación - Total,2016.0,80.43
Nariño,Cobertura bruta en educación - Total,2017.0,80.84
Nariño,Cobertura bruta en educación - Total,2018.0,95.23
Nariño,Cobertura bruta en educación - Total,2019.0,94.62
Nariño,Cobertura bruta en educación - Total,2020.0,93.25
Nariño,Cobertura bruta en educación - Total,2021.0,92.55
Nariño,Cobertura bruta en educación - Total,2022.0,86.72
Nariño,Cobertura bruta en educación básica,2005.0,95.12
Nariño,Cobertura bruta en educación básica,2006.0,96.43
Nariño,Cobertura bruta en educación básica,2007.0,106.23
Nariño,Cobertura bruta en educación básica,2008.0,104.05
Nariño,Cobertura bruta en educación básica,2009.0,104.33
Nariño,Cobertura bruta en educación básica,2010.0,105.68
Nariño,Cobertura bruta en educación básica,2011.0,95.51
Nariño,Cobertura bruta en educación básica,2012.0,94.83
Nariño,Cobertura bruta en educación básica,2013.0,99.38
Nariño,Cobertura bruta en educación básica,2014.0,89.12
Nariño,Cobertura bruta en educación básica,2015.0,90.57
Nariño,Cobertura bruta en educación básica,2016.0,84.31
Nariño,Cobertura bruta en educación básica,2017.0,84.11
Nariño,Cobertura bruta en educación básica,2018.0,100.32
Nariño,Cobertura bruta en educación básica,2019.0,98.43
Nariño,Cobertura bruta en educación básica,2020.0,96.08
Nariño,Cobertura bruta en educación básica,2021.0,94.62
Nariño,Cobertura bruta en educación básica,2022.0,88.96
Nariño,Cobertura bruta en educación media,2005.0,39.43
Nariño,Cobertura bruta en educación media,2006.0,44.31
Nariño,Cobertura bruta en educación media,2007.0,46.62
Nariño,Cobertura bruta en educación media,2008.0,47.44
Nariño,Cobertura bruta en educación media,2009.0,51.43
Nariño,Cobertura bruta en educación media,2010.0,60.55
Nariño,Cobertura bruta en educación media,2011.0,57.77
Nariño,Cobertura bruta en educación media,2012.0,55.35
Nariño,Cobertura bruta en educación media,2013.0,59.69
Nariño,Cobertura bruta en educación media,2014.0,74.08
Nariño,Cobertura bruta en educación media,2015.0,64.47
Nariño,Cobertura bruta en educación media,2016.0,61.35
Nariño,Cobertura bruta en educación media,2017.0,64.6
Nariño,Cobertura bruta en educación media,2018.0,72.14
Nariño,Cobertura bruta en educación media,2019.0,77.15
Nariño,Cobertura bruta en educación media,2020.0,79.88
Nariño,Cobertura bruta en educación media,2021.0,82.65
Nariño,Cobertura bruta en educación media,2022.0,75.87
Nariño,Cobertura bruta en educación primaria,2005.0,124.98
Nariño,Cobertura bruta en educación primaria,2006.0,124.92
Nariño,Cobertura bruta en educación primaria,2007.0,142.28
Nariño,Cobertura bruta en educación primaria,2008.0,135.21
Nariño,Cobertura bruta en educación primaria,2009.0,131.79
Nariño,Cobertura bruta en educación primaria,2010.0,124.16
Nariño,Cobertura bruta en educación primaria,2011.0,111.58
Nariño,Cobertura bruta en educación primaria,2012.0,110.23
Nariño,Cobertura bruta en educación primaria,2013.0,112.91
Nariño,Cobertura bruta en educación primaria,2014.0,98.42
Nariño,Cobertura bruta en educación primaria,2015.0,90.19
Nariño,Cobertura bruta en educación primaria,2016.0,85.89
Nariño,Cobertura bruta en educación primaria,2017.0,85.94
Nariño,Cobertura bruta en educación primaria,2018.0,102.07
Nariño,Cobertura bruta en educación primaria,2019.0,98.88
Nariño,Cobertura bruta en educación primaria,2020.0,96.87
Nariño,Cobertura bruta en educación primaria,2021.0,96.04
Nariño,Cobertura bruta en educación primaria,2022.0,89.18
Nariño,Cobertura bruta en educación secundaria,2005.0,60.13
Nariño,Cobertura bruta en educación secundaria,2006.0,62.29
Nariño,Cobertura bruta en educación secundaria,2007.0,64.89
Nariño,Cobertura bruta en educación secundaria,2008.0,68.6
Nariño,Cobertura bruta en educación secundaria,2009.0,76.38
Nariño,Cobertura bruta en educación secundaria,2010.0,88.26
Nariño,Cobertura bruta en educación secundaria,2011.0,80.79
Nariño,Cobertura bruta en educación secundaria,2012.0,82.48
Nariño,Cobertura bruta en educación secundaria,2013.0,88.47
Nariño,Cobertura bruta en educación secundaria,2014.0,82.94
Nariño,Cobertura bruta en educación secundaria,2015.0,96.4
Nariño,Cobertura bruta en educación secundaria,2016.0,86.61
Nariño,Cobertura bruta en educación secundaria,2017.0,86.61
Nariño,Cobertura bruta en educación secundaria,2018.0,102.13
Nariño,Cobertura bruta en educación secundaria,2019.0,101.4
Nariño,Cobertura bruta en educación secundaria,2020.0,98.8
Nariño,Cobertura bruta en educación secundaria,2021.0,96.99
Nariño,Cobertura bruta en educación secundaria,2022.0,90.42
Nariño,Cobertura bruta en transición,2005.0,75.42
Nariño,Cobertura bruta en transición,2006.0,80.04
Nariño,Cobertura bruta en transición,2007.0,79.44
Nariño,Cobertura bruta en transición,2008.0,79.31
Nariño,Cobertura bruta en transición,2009.0,73.04
Nariño,Cobertura bruta en transición,2010.0,82.89
Nariño,Cobertura bruta en transición,2011.0,74.08
Nariño,Cobertura bruta en transición,2012.0,69.1
Nariño,Cobertura bruta en transición,2013.0,75.82
Nariño,Cobertura bruta en transición,2014.0,66.96
Nariño,Cobertura bruta en transición,2015.0,67.56
Nariño,Cobertura bruta en transición,2016.0,66.22
Nariño,Cobertura bruta en transición,2017.0,64.2
Nariño,Cobertura bruta en transición,2018.0,82.57
Nariño,Cobertura bruta en transición,2019.0,82.18
Nariño,Cobertura bruta en transición,2020.0,79.41
Nariño,Cobertura bruta en transición,2021.0,76.87
Nariño,Cobertura bruta en transición,2022.0,81.63
Nariño,Cobertura en educación superior,2005.0,12.7
Nariño,Cobertura en educación superior,2006.0,13.18
Nariño,Cobertura en educación superior,2007.0,16.67
Nariño,Cobertura en educación superior,2008.0,17.5
Nariño,Cobertura en educación superior,2009.0,18.46
Nariño,Cobertura en educación superior,2010.0,18.24
Nariño,Cobertura en educación superior,2011.0,21.43
Nariño,Cobertura en educación superior,2012.0,22.23
Nariño,Cobertura en educación superior,2013.0,22.76
Nariño,Cobertura en educación superior,2014.0,23.56
Nariño,Cobertura en educación superior,2015.0,23.16
Nariño,Cobertura en educación superior,2016.0,24.6
Nariño,Cobertura en educación superior,2017.0,25.15
Nariño,Cobertura en educación superior,2018.0,27.24
Nariño,Cobertura en educación superior,2019.0,28.22
Nariño,Cobertura en educación superior,2020.0,29.83
Nariño,Cobertura en educación superior,2021.0,30.26
Nariño,Cobertura en educación superior,2022.0,30.06
Nariño,Cobertura neta en educación - Total,2005.0,70.7
Nariño,Cobertura neta en educación - Total,2006.0,73.58
Nariño,Cobertura neta en educación - Total,2007.0,75.79
Nariño,Cobertura neta en educación - Total,2008.0,75.69
Nariño,Cobertura neta en educación - Total,2009.0,75.63
Nariño,Cobertura neta en educación - Total,2010.0,77.17
Nariño,Cobertura neta en educación - Total,2011.0,77.12
Nariño,Cobertura neta en educación - Total,2012.0,74.07
Nariño,Cobertura neta en educación - Total,2013.0,74.43
Nariño,Cobertura neta en educación - Total,2014.0,73.12
Nariño,Cobertura neta en educación - Total,2015.0,71.84
Nariño,Cobertura neta en educación - Total,2016.0,70.33
Nariño,Cobertura neta en educación - Total,2017.0,68.99
Nariño,Cobertura neta en educación - Total,2018.0,83.32
Nariño,Cobertura neta en educación - Total,2019.0,83.12
Nariño,Cobertura neta en educación - Total,2020.0,82.84
Nariño,Cobertura neta en educación - Total,2021.0,82.38
Nariño,Cobertura neta en educación - Total,2022.0,78.01
Nariño,Cobertura neta en educación básica,2005.0,75.21
Nariño,Cobertura neta en educación básica,2006.0,77.92
Nariño,Cobertura neta en educación básica,2007.0,80.26
Nariño,Cobertura neta en educación básica,2008.0,79.7
Nariño,Cobertura neta en educación básica,2009.0,79.0
Nariño,Cobertura neta en educación básica,2010.0,80.02
Nariño,Cobertura neta en educación básica,2011.0,78.98
Nariño,Cobertura neta en educación básica,2012.0,75.92
Nariño,Cobertura neta en educación básica,2013.0,75.78
Nariño,Cobertura neta en educación básica,2014.0,74.2
Nariño,Cobertura neta en educación básica,2015.0,72.14
Nariño,Cobertura neta en educación básica,2016.0,70.57
Nariño,Cobertura neta en educación básica,2017.0,69.33
Nariño,Cobertura neta en educación básica,2018.0,84.92
Nariño,Cobertura neta en educación básica,2019.0,84.2
Nariño,Cobertura neta en educación básica,2020.0,83.1
Nariño,Cobertura neta en educación básica,2021.0,82.46
Nariño,Cobertura neta en educación básica,2022.0,78.46
Nariño,Cobertura neta en educación básica  - Hombres,2014.0,76.54
Nariño,Cobertura neta en educación básica  - Hombres,2015.0,74.05
Nariño,Cobertura neta en educación básica  - Hombres,2016.0,71.36
Nariño,Cobertura neta en educación básica  - Hombres,2018.0,85.44
Nariño,Cobertura neta en educación básica  - Hombres,2019.0,84.11
Nariño,Cobertura neta en educación básica  - Hombres,2020.0,83.65
Nariño,Cobertura neta en educación básica  - Hombres,2021.0,82.72
Nariño,Cobertura neta en educación básica  - Hombres,2022.0,79.99
Nariño,Cobertura neta en educación básica  - Mujeres,2014.0,75.58
Nariño,Cobertura neta en educación básica  - Mujeres,2015.0,73.56
Nariño,Cobertura neta en educación básica  - Mujeres,2016.0,71.44
Nariño,Cobertura neta en educación básica  - Mujeres,2018.0,85.99
Nariño,Cobertura neta en educación básica  - Mujeres,2019.0,85.02
Nariño,Cobertura neta en educación básica  - Mujeres,2020.0,84.38
Nariño,Cobertura neta en educación básica  - Mujeres,2021.0,83.36
Nariño,Cobertura neta en educación básica  - Mujeres,2022.0,80.59
Nariño,Cobertura neta en educación media,2005.0,19.04
Nariño,Cobertura neta en educación media,2006.0,21.88
Nariño,Cobertura neta en educación media,2007.0,24.02
Nariño,Cobertura neta en educación media,2008.0,24.94
Nariño,Cobertura neta en educación media,2009.0,26.31
Nariño,Cobertura neta en educación media,2010.0,27.82
Nariño,Cobertura neta en educación media,2011.0,27.93
Nariño,Cobertura neta en educación media,2012.0,28.16
Nariño,Cobertura neta en educación media,2013.0,29.21
Nariño,Cobertura neta en educación media,2014.0,30.59
Nariño,Cobertura neta en educación media,2015.0,30.87
Nariño,Cobertura neta en educación media,2016.0,31.59
Nariño,Cobertura neta en educación media,2017.0,32.34
Nariño,Cobertura neta en educación media,2018.0,37.29
Nariño,Cobertura neta en educación media,2019.0,40.06
Nariño,Cobertura neta en educación media,2020.0,42.85
Nariño,Cobertura neta en educación media,2021.0,45.02
Nariño,Cobertura neta en educación media,2022.0,42.54
Nariño,Cobertura neta en educación media,2023.0,42.81
Nariño,Cobertura neta en educación primaria,2005.0,80.63
Nariño,Cobertura neta en educación primaria,2006.0,82.02
Nariño,Cobertura neta en educación primaria,2007.0,84.46
Nariño,Cobertura neta en educación primaria,2008.0,82.96
Nariño,Cobertura neta en educación primaria,2009.0,81.28
Nariño,Cobertura neta en educación primaria,2010.0,81.02
Nariño,Cobertura neta en educación primaria,2011.0,78.36
Nariño,Cobertura neta en educación primaria,2012.0,75.96
Nariño,Cobertura neta en educación primaria,2013.0,73.74
Nariño,Cobertura neta en educación primaria,2014.0,72.14
Nariño,Cobertura neta en educación primaria,2015.0,69.14
Nariño,Cobertura neta en educación primaria,2016.0,66.36
Nariño,Cobertura neta en educación primaria,2017.0,64.31
Nariño,Cobertura neta en educación primaria,2018.0,80.87
Nariño,Cobertura neta en educación primaria,2019.0,79.4
Nariño,Cobertura neta en educación primaria,2020.0,79.24
Nariño,Cobertura neta en educación primaria,2021.0,78.71
Nariño,Cobertura neta en educación primaria,2022.0,75.14
Nariño,Cobertura neta en educación primaria,2023.0,73.13
Nariño,Cobertura neta en educación secundaria,2005.0,39.86
Nariño,Cobertura neta en educación secundaria,2006.0,41.83
Nariño,Cobertura neta en educación secundaria,2007.0,45.03
Nariño,Cobertura neta en educación secundaria,2008.0,48.75
Nariño,Cobertura neta en educación secundaria,2009.0,51.04
Nariño,Cobertura neta en educación secundaria,2010.0,52.92
Nariño,Cobertura neta en educación secundaria,2011.0,51.73
Nariño,Cobertura neta en educación secundaria,2012.0,52.03
Nariño,Cobertura neta en educación secundaria,2013.0,56.17
Nariño,Cobertura neta en educación secundaria,2014.0,57.36
Nariño,Cobertura neta en educación secundaria,2015.0,58.3
Nariño,Cobertura neta en educación secundaria,2016.0,59.4
Nariño,Cobertura neta en educación secundaria,2017.0,60.19
Nariño,Cobertura neta en educación secundaria,2018.0,71.29
Nariño,Cobertura neta en educación secundaria,2019.0,71.23
Nariño,Cobertura neta en educación secundaria,2020.0,70.06
Nariño,Cobertura neta en educación secundaria,2021.0,69.72
Nariño,Cobertura neta en educación secundaria,2022.0,66.25
Nariño,Cobertura neta en educación secundaria,2023.0,64.3
Nariño,Cobertura neta en educación total - Hombres,2014.0,75.25
Nariño,Cobertura neta en educación total - Hombres,2015.0,73.34
Nariño,Cobertura neta en educación total - Hombres,2016.0,70.71
Nariño,Cobertura neta en educación total - Hombres,2018.0,83.87
Nariño,Cobertura neta en educación total - Hombres,2019.0,83.08
Nariño,Cobertura neta en educación total - Hombres,2020.0,83.33
Nariño,Cobertura neta en educación total - Hombres,2021.0,82.65
Nariño,Cobertura neta en educación total - Hombres,2022.0,79.94
Nariño,Cobertura neta en educación total - Mujeres,2014.0,75.19
Nariño,Cobertura neta en educación total - Mujeres,2015.0,73.69
Nariño,Cobertura neta en educación total - Mujeres,2016.0,71.57
Nariño,Cobertura neta en educación total - Mujeres,2018.0,85.24
Nariño,Cobertura neta en educación total - Mujeres,2019.0,84.87
Nariño,Cobertura neta en educación total - Mujeres,2020.0,84.9
Nariño,Cobertura neta en educación total - Mujeres,2021.0,84.25
Nariño,Cobertura neta en educación total - Mujeres,2022.0,81.25
Nariño,Cobertura neta en transición,2005.0,40.04
Nariño,Cobertura neta en transición,2006.0,48.55
Nariño,Cobertura neta en transición,2007.0,50.08
Nariño,Cobertura neta en transición,2008.0,42.68
Nariño,Cobertura neta en transición,2009.0,39.03
Nariño,Cobertura neta en transición,2010.0,39.0
Nariño,Cobertura neta en transición,2011.0,45.68
Nariño,Cobertura neta en transición,2012.0,43.59
Nariño,Cobertura neta en transición,2013.0,44.64
Nariño,Cobertura neta en transición,2014.0,37.7
Nariño,Cobertura neta en transición,2015.0,38.56
Nariño,Cobertura neta en transición,2016.0,37.73
Nariño,Cobertura neta en transición,2017.0,37.37
Nariño,Cobertura neta en transición,2018.0,49.63
Nariño,Cobertura neta en transición,2019.0,54.08
Nariño,Cobertura neta en transición,2020.0,54.76
Nariño,Cobertura neta en transición,2021.0,58.11
Nariño,Cobertura neta en transición,2022.0,59.79
Nariño,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2018.0,1377.29
Nariño,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2019.0,1449.85
Nariño,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2020.0,1648.68
Nariño,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2021.0,1770.03
Nariño,"Número de niños, niñas y mujeres gestantes con educación inicial en el marco de la atención integral a la primera infancia",2022.0,1431.09
Nariño,Porcentaje de asistencia de 5 a 24 años (Censo),2018.0,64.67
Nariño,Porcentaje de asistencia de 5 a 24 años Rural (Censo),2018.0,61.89
Nariño,Porcentaje de asistencia de 5 a 24 años Urbana (Censo),2018.0,71.22
Nariño,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2015.0,4.62
Nariño,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2016.0,64.39
Nariño,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2017.0,85.78
Nariño,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2018.0,99.93
Nariño,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2019.0,99.58
Nariño,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2020.0,99.98
Nariño,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2021.0,93.87
Nariño,Porcentaje de niños y niñas cuyas familias participan en procesos de formación en servicios de educacion incial en el marco de la atención integral,2022.0,99.58
Nariño,Porcentaje de niños y niñas de preescolar que reciben requerimiento nutricional a través del PAE,2019.0,3.67
Nariño,Porcentaje de niños y niñas de preescolar que reciben requerimiento nutricional a través del PAE,2020.0,2.47
Nariño,Porcentaje de niños y niñas de preescolar que reciben requerimiento nutricional a través del PAE,2021.0,26.94
Nariño,Porcentaje de niños y niñas de preescolar que reciben requerimiento nutricional a través del PAE,2022.0,48.24
Nariño,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2015.0,92.05
Nariño,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2016.0,94.25
Nariño,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2017.0,58.12
Nariño,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2018.0,78.11
Nariño,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2019.0,93.2
Nariño,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2020.0,94.11
Nariño,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2021.0,89.67
Nariño,Porcentaje de niños y niñas en primera infancia atendidos en educación inicial en el marco de la atención integral con esquema de vacunación completo para la edad,2022.0,86.84
